sample_wall_ns,session,event,event_generation,event_wall_ns,overwritten_samples,capture_audio_timestamp_ns,capture_audio_wall_ns,capture_audio_timestamp_delta_ns,capture_audio_wall_delta_ns,capture_audio_ndi_timestamp_100ns,capture_audio_ndi_timecode_100ns,capture_audio_frames,capture_audio_sample_rate,capture_audio_channels,capture_audio_observations,capture_audio_pacing_anomalies,capture_video_timestamp_ns,capture_video_wall_ns,capture_video_timestamp_delta_ns,capture_video_wall_delta_ns,capture_video_ndi_timestamp_100ns,capture_video_ndi_timecode_100ns,capture_video_width,capture_video_height,capture_video_unused,capture_video_observations,capture_video_pacing_anomalies,output_audio_timestamp_ns,output_audio_wall_ns,output_audio_timestamp_delta_ns,output_audio_wall_delta_ns,output_audio_ndi_timestamp_100ns,output_audio_ndi_timecode_100ns,output_audio_frames,output_audio_sample_rate,output_audio_channels,output_audio_observations,output_audio_pacing_anomalies,output_video_timestamp_ns,output_video_wall_ns,output_video_timestamp_delta_ns,output_video_wall_delta_ns,output_video_ndi_timestamp_100ns,output_video_ndi_timecode_100ns,output_video_width,output_video_height,output_video_unused,output_video_observations,output_video_pacing_anomalies,filtered_audio_timestamp_ns,filtered_audio_wall_ns,filtered_audio_timestamp_delta_ns,filtered_audio_wall_delta_ns,filtered_audio_ndi_timestamp_100ns,filtered_audio_ndi_timecode_100ns,filtered_audio_frames,filtered_audio_unused_a,filtered_audio_unused_b,filtered_audio_observations,filtered_audio_pacing_anomalies,selected_video_timestamp_ns,selected_video_wall_ns,selected_video_timestamp_delta_ns,selected_video_wall_delta_ns,selected_video_ndi_timestamp_100ns,selected_video_ndi_timecode_100ns,selected_video_unused_a,selected_video_unused_b,selected_video_unused_c,selected_video_observations,selected_video_pacing_anomalies,mode,receiver_epoch_ns,next_audio_deadline_ns,next_video_deadline_ns,cumulative_audio_frames,video_ticks,audio_deadline_error_ns,video_deadline_error_ns,audio_catchups,video_catchups,repeated_video_frames,empty_audio_pulls,empty_video_pulls,ndi_total_audio_frames,ndi_total_video_frames,ndi_dropped_audio_frames,ndi_dropped_video_frames,ndi_queued_audio_frames,ndi_queued_video_frames,capture_video_minus_capture_audio_projected_ns,output_video_minus_output_audio_projected_ns,selected_video_minus_output_video_projected_ns,filtered_audio_minus_output_audio_projected_ns,selected_video_minus_filtered_audio_projected_ns
291652276198900,1,,3,0,0,1784447412409894600,291652276190400,21333300,31710500,17844474123932818,17844474124098946,1024,48000,2,82053,15385,1784447412390810600,291652264177500,16666700,16341800,17844474123750446,17844474123908106,3840,2160,0,105027,16679,1784447412409894600,291652276190600,21333300,31710300,0,0,1024,48000,2,82053,15385,1784447412390810600,291652264178100,16666700,16342100,0,0,3840,2160,0,105027,16680,1784447412409894600,291652276193000,0,100,0,0,1024,0,0,328212,261543,1784447412307477100,291652271067300,0,100,0,0,0,0,0,420032,315029,0,0,0,0,0,0,0,0,0,0,0,0,0,82053,105027,0,0,0,0,-7071100,-7071500,-90222700,-2400,-97291800
291652531946600,1,,3,0,0,1784447412665894200,291652520536700,21333300,18808800,17844474126477958,17844474126658942,1024,48000,2,82065,15394,1784447412657477800,291652531026800,16666700,17760200,17844474126416799,17844474126574778,3840,2160,0,105043,16679,1784447412665894200,291652520537000,21333300,18809000,0,0,1024,48000,2,82065,15394,1784447412657477800,291652531027200,16666700,17759500,0,0,3840,2160,0,105043,16680,1784447412665894200,291652520539400,0,100,0,0,1024,0,0,328260,261588,1784447412557477600,291652521067700,0,100,0,0,0,0,0,420092,315074,0,0,0,0,0,0,0,0,0,0,0,0,0,82065,105043,0,0,0,0,-18906500,-18906600,-90040700,-2400,-108944900
291652783009500,1,,3,0,0,1784447412921893800,291652783005000,21333300,28128900,17844474129043444,17844474129218938,1024,48000,2,82077,15403,1784447412890811600,291652764094800,16666700,16820000,17844474128754691,17844474128908116,3840,2160,0,105057,16687,1784447412921893800,291652783005100,21333300,28128900,0,0,1024,48000,2,82077,15403,1784447412890811600,291652764095200,16666700,16819100,0,0,3840,2160,0,105057,16688,1784447412921893800,291652783006600,0,0,0,0,1024,0,0,328308,261633,1784447412807478100,291652771069300,0,100,0,0,0,0,0,420152,315119,0,0,0,0,0,0,0,0,0,0,0,0,0,82077,105057,0,0,0,0,-12172000,-12172300,-90307600,-1500,-102478400
291653033115400,1,,3,0,0,1784447413177893400,291653033109900,21333300,20515700,17844474131604526,17844474131778934,1024,48000,2,82089,15408,1784447413157478800,291653031419700,16666700,17308600,17844474131419608,17844474131574788,3840,2160,0,105073,16690,1784447413177893400,291653033110000,21333300,20515500,0,0,1024,48000,2,82089,15408,1784447413157478800,291653031420000,16666700,17308100,0,0,3840,2160,0,105073,16691,1784447413177893400,291653033111600,0,100,0,0,1024,0,0,328356,261674,1784447413057478600,291653021068500,0,100,0,0,0,0,0,420212,315164,0,0,0,0,0,0,0,0,0,0,0,0,0,82089,105073,0,0,0,0,-18724400,-18724600,-89648700,-1600,-108371700
291653291558500,1,,3,0,0,1784447413412559700,291653267497700,21333300,18885700,17844474133948485,17844474134125597,1024,48000,2,82100,15413,1784447413407479300,291653289741700,16666700,25019800,17844474133922173,17844474134074793,3840,2160,0,105088,16695,1784447413412559700,291653267497900,21333300,18885800,0,0,1024,48000,2,82100,15413,1784447413407479300,291653289742400,16666700,25020300,0,0,3840,2160,0,105088,16696,1784447413412559700,291653267500500,0,300,0,0,1024,0,0,328400,261712,1784447413324145800,291653287734200,0,100,0,0,0,0,0,420276,315212,0,0,0,0,0,0,0,0,0,0,0,0,0,82101,105088,0,0,1,0,-27324400,-27324900,-81325300,-2600,-108647600
291653547201200,1,,3,0,0,1784447413689892600,291653547190600,21333300,23518900,17844474136733277,17844474136898926,1024,48000,2,82113,15416,1784447413657479800,291653531560800,16666700,17974700,17844474136417152,17844474136574798,3840,2160,0,105103,16698,1784447413689892600,291653547190900,21333300,23518900,0,0,1024,48000,2,82113,15416,1784447413657479800,291653531561300,16666700,17974500,0,0,3840,2160,0,105103,16699,1784447413689892600,291653547194300,0,200,0,0,1024,0,0,328452,261754,1784447413574146300,291653537739800,0,200,0,0,0,0,0,420336,315257,0,0,0,0,0,0,0,0,0,0,0,0,0,82113,105103,0,0,0,0,-16783000,-16783200,-89512000,-3400,-106291800
291653798162700,1,,3,0,0,1784447413924558900,291653781872800,21333300,23968900,17844474139077818,17844474139245589,1024,48000,2,82124,15420,1784447413924147000,291653797130000,16666700,16390400,17844474139081792,17844474139241470,3840,2160,0,105119,16702,1784447413924558900,291653781872900,21333300,23968900,0,0,1024,48000,2,82124,15420,1784447413924147000,291653797130200,16666700,16390100,0,0,3840,2160,0,105119,16703,1784447413924558900,291653781875400,0,500,0,0,1024,0,0,328496,261791,1784447413824146800,291653787737200,0,100,0,0,0,0,0,420396,315302,0,0,0,0,0,0,0,0,0,0,0,0,0,82124,105119,0,0,0,0,-15669100,-15669200,-90607200,-2500,-106273900
291654056281600,1,,3,0,0,1784447414201891800,291654056272700,21333300,19238000,17844474141836179,17844474142018918,1024,48000,2,82137,15425,1784447414174147500,291654047041600,16666700,16411400,17844474141584499,17844474141741475,3840,2160,0,105134,16704,1784447414201891800,291654056273100,21333300,19238200,0,0,1024,48000,2,82137,15425,1784447414174147500,291654047042000,16666700,16411300,0,0,3840,2160,0,105134,16705,1784447414201891800,291654056275900,0,100,0,0,1024,0,0,328548,261835,1784447414090814000,291654054401500,0,100,0,0,0,0,0,420460,315350,0,0,0,0,0,0,0,0,0,0,0,0,0,82137,105134,0,0,0,0,-18513200,-18513200,-90693000,-2800,-109203400
291654313094100,1,,3,0,0,1784447414457891400,291654313086700,21333300,21925400,17844474144406681,17844474144578914,1024,48000,2,82149,15429,1784447414424148000,291654297487500,16666700,17402000,17844474144082194,17844474144241480,3840,2160,0,105149,16704,1784447414457891400,291654313087000,21333300,21925500,0,0,1024,48000,2,82149,15429,1784447414424148000,291654297488000,16666700,17402200,0,0,3840,2160,0,105149,16705,1784447414457891400,291654313089300,0,200,0,0,1024,0,0,328596,261875,1784447414340814500,291654304404600,0,100,0,0,0,0,0,420520,315395,0,0,0,0,0,0,0,0,0,0,0,0,0,82149,105149,0,0,0,0,-18144200,-18144400,-90250100,-2300,-108392200
291654564587700,1,,3,0,0,1784447414692557700,291654548399900,21333300,22564800,17844474146750560,17844474146925577,1024,48000,2,82160,15431,1784447414690815200,291654563315500,16666700,16020800,17844474146749545,17844474146908152,3840,2160,0,105165,16704,1784447414692557700,291654548400000,21333300,22564700,0,0,1024,48000,2,82160,15431,1784447414690815200,291654563316000,16666700,16020700,0,0,3840,2160,0,105165,16705,1784447414692557700,291654548402500,0,400,0,0,1024,0,0,328640,261910,1784447414590815000,291654554402600,0,200,0,0,0,0,0,420580,315440,0,0,0,0,0,0,0,0,0,0,0,0,0,82160,105165,0,0,0,0,-16658100,-16658500,-91086800,-2500,-107742800
291654814662500,1,,3,0,0,1784447414948557300,291654802992500,21333300,20670400,17844474149303992,17844474149485573,1024,48000,2,82172,15433,1784447414940815700,291654813346900,16666700,16181900,17844474149251240,17844474149408157,3840,2160,0,105180,16708,1784447414948557300,291654802992600,21333300,20670200,0,0,1024,48000,2,82172,15433,1784447414940815700,291654813347400,16666700,16181900,0,0,3840,2160,0,105180,16709,1784447414948557300,291654802994700,0,100,0,0,1024,0,0,328688,261948,1784447414840815500,291654804401900,0,100,0,0,0,0,0,420640,315485,0,0,0,0,0,0,0,0,0,0,0,0,0,82172,105180,0,0,0,0,-18096000,-18096400,-91054700,-2100,-109149000
291655065637300,1,,3,0,0,1784447415204556900,291655058951600,21333300,18992700,17844474151863379,17844474152045569,1024,48000,2,82184,15436,1784447415190816200,291655064355500,16666700,17396300,17844474151752284,17844474151908162,3840,2160,0,105195,16710,1784447415204556900,291655058951700,21333300,18992700,0,0,1024,48000,2,82184,15436,1784447415190816200,291655064356100,16666700,17396500,0,0,3840,2160,0,105195,16711,1784447415204556900,291655058955400,0,100,0,0,1024,0,0,328736,261987,1784447415090816000,291655054404900,0,200,0,0,0,0,0,420700,315530,0,0,0,0,0,0,0,0,0,0,0,0,0,82184,105195,0,0,0,0,-19144600,-19145100,-90049000,-3700,-109190400
291655332056200,1,,3,0,0,1784447415460556500,291655314645800,21333300,20621200,17844474154422102,17844474154605565,1024,48000,2,82196,15438,1784447415457483400,291655330983900,16666700,18009600,17844474154416175,17844474154574834,3840,2160,0,105211,16712,1784447415460556500,291655314646000,21333300,20621200,0,0,1024,48000,2,82196,15438,1784447415457483400,291655330984400,16666700,18009500,0,0,3840,2160,0,105211,16713,1784447415460556500,291655314648000,0,100,0,0,1024,0,0,328784,262025,1784447415357483200,291655321068100,0,100,0,0,0,0,0,420764,315578,0,0,0,0,0,0,0,0,0,0,0,0,0,82196,105211,0,0,0,0,-19411200,-19411500,-90083900,-2000,-109493400
291655592275100,1,,3,0,0,1784447415737889400,291655592269300,21333300,18708200,17844474157199028,17844474157378894,1024,48000,2,82209,15440,1784447415707483900,291655579980900,16666700,6155700,17844474156919936,17844474157074839,3840,2160,0,105226,16714,1784447415737889400,291655592269500,21333300,18708000,0,0,1024,48000,2,82209,15440,1784447415707483900,291655579981500,16666700,6155900,0,0,3840,2160,0,105226,16715,1784447415737889400,291655592271200,0,0,0,0,1024,0,0,328836,262066,1784447415624150400,291655587736100,0,100,0,0,0,0,0,420828,315626,0,0,0,0,0,0,0,0,0,0,0,0,0,82209,105226,0,0,0,0,-18117100,-18117500,-91088100,-1700,-109203900
291655848552400,1,,3,0,0,1784447415972555700,291655826867600,21333300,20756400,17844474159543029,17844474159725557,1024,48000,2,82220,15443,1784447415974151100,291655847550000,16666700,16372500,17844474159585047,17844474159741511,3840,2160,0,105242,16716,1784447415972555700,291655826867800,21333300,20756300,0,0,1024,48000,2,82220,15443,1784447415974151100,291655847550400,16666700,16372300,0,0,3840,2160,0,105242,16717,1784447415972555700,291655826869600,0,100,0,0,1024,0,0,328880,262102,1784447415874150900,291655837735200,0,200,0,0,0,0,0,420888,315671,0,0,0,0,0,0,0,0,0,0,0,0,0,82221,105242,0,0,1,0,-19087000,-19087200,-90185000,-1800,-109270400
291656105335200,1,,3,0,0,1784447416249888600,291656105326100,21333300,16185900,17844474162327185,17844474162498886,1024,48000,2,82233,15445,1784447416224151600,291656096806400,16666700,16207600,17844474162081698,17844474162241516,3840,2160,0,105257,16716,1784447416249888600,291656105326400,21333300,16186000,0,0,1024,48000,2,82233,15445,1784447416224151600,291656096807000,16666700,16207800,0,0,3840,2160,0,105257,16717,1784447416249888600,291656105329600,0,200,0,0,1024,0,0,328932,262143,1784447416140818100,291656104401500,0,100,0,0,0,0,0,420952,315719,0,0,0,0,0,0,0,0,0,0,0,0,0,82233,105257,0,0,0,0,-17217300,-17217600,-90928000,-3200,-108142400
291656362008100,1,,3,0,0,1784447416505888200,291656362001900,21333300,22188700,17844474164894555,17844474165058882,1024,48000,2,82245,15445,1784447416474152100,291656348008600,16666700,17142000,17844474164582298,17844474164741521,3840,2160,0,105272,16716,1784447416505888200,291656362002000,21333300,22188600,0,0,1024,48000,2,82245,15445,1784447416474152100,291656348008800,16666700,17141700,0,0,3840,2160,0,105272,16717,1784447416505888200,291656362003900,0,200,0,0,1024,0,0,328980,262179,1784447416390818600,291656354401900,0,100,0,0,0,0,0,421012,315764,0,0,0,0,0,0,0,0,0,0,0,0,0,82245,105272,0,0,0,0,-17742800,-17742900,-89726600,-1900,-107467600
291656614547200,1,,3,0,0,1784447416740554500,291656595110500,21333300,21395300,17844474167225852,17844474167405545,1024,48000,2,82256,15449,1784447416740819300,291656613672800,16666700,16370500,17844474167249592,17844474167408193,3840,2160,0,105288,16720,1784447416740554500,291656595110600,21333300,21395100,0,0,1024,48000,2,82256,15449,1784447416740819300,291656613673100,16666700,16370400,0,0,3840,2160,0,105288,16721,1784447416740554500,291656595112200,0,100,0,0,1024,0,0,329024,262216,1784447416640819100,291656604403400,0,100,0,0,0,0,0,421072,315809,0,0,0,0,0,0,0,0,0,0,0,0,0,82256,105288,0,0,0,0,-18297500,-18297700,-90730500,-1600,-109026600
291656865662300,1,,3,0,0,1784447416996554100,291656852115100,21333300,22242900,17844474169795530,17844474169965541,1024,48000,2,82268,15454,1784447416990819800,291656864636600,16666700,16926300,17844474169751162,17844474169908198,3840,2160,0,105303,16720,1784447416996554100,291656852115500,21333300,22243100,0,0,1024,48000,2,82268,15454,1784447416990819800,291656864637200,16666700,16926300,0,0,3840,2160,0,105303,16721,1784447416996554100,291656852118200,0,100,0,0,1024,0,0,329072,262257,1784447416890819600,291656854401800,0,100,0,0,0,0,0,421132,315854,0,0,0,0,0,0,0,0,0,0,0,0,0,82268,105303,0,0,0,0,-18255800,-18256000,-89764800,-2700,-108018100
291657130431000,1,,3,0,0,1784447417273887000,291657130424600,21333300,23115600,17844474172574845,17844474172738870,1024,48000,2,82281,15455,1784447417240820300,291657114012100,16666700,17065200,17844474172249353,17844474172408203,3840,2160,0,105318,16720,1784447417273887000,291657130424700,21333300,23115400,0,0,1024,48000,2,82281,15455,1784447417240820300,291657114012700,16666700,17065100,0,0,3840,2160,0,105318,16721,1784447417273887000,291657130426400,0,100,0,0,1024,0,0,329124,262297,1784447417157486800,291657121068500,0,0,0,0,0,0,0,421196,315902,0,0,0,0,0,0,0,0,0,0,0,0,0,82281,105318,0,0,0,0,-16654200,-16654700,-90389300,-1700,-107042300
291657382323800,1,,3,0,0,1784447417508553300,291657363025000,21333300,21271900,17844474174907147,17844474175085533,1024,48000,2,82292,15456,1784447417507487500,291657381344700,16666700,16935700,17844474174918343,17844474175074875,3840,2160,0,105334,16720,1784447417508553300,291657363025300,21333300,21272100,0,0,1024,48000,2,82292,15456,1784447417507487500,291657381345100,16666700,16935600,0,0,3840,2160,0,105334,16721,1784447417508553300,291657363028800,0,200,0,0,1024,0,0,329168,262331,1784447417407487300,291657371072000,0,100,0,0,0,0,0,421256,315947,0,0,0,0,0,0,0,0,0,0,0,0,0,82292,105334,0,0,0,0,-19385500,-19385600,-89727100,-3500,-109109200
291657642092700,1,,3,0,0,1784447417785886200,291657642086000,21333300,23271900,17844474177678746,17844474177858862,1024,48000,2,82305,15458,1784447417757488000,291657630325900,16666700,15631700,17844474177420591,17844474177574880,3840,2160,0,105349,16720,1784447417785886200,291657642086200,21333300,23271700,0,0,1024,48000,2,82305,15458,1784447417757488000,291657630326300,16666700,15631700,0,0,3840,2160,0,105349,16721,1784447417785886200,291657642088100,0,100,0,0,1024,0,0,329220,262372,1784447417674154500,291657637737400,0,200,0,0,0,0,0,421320,315995,0,0,0,0,0,0,0,0,0,0,0,0,0,82305,105349,0,0,0,0,-16638100,-16638300,-90744600,-1900,-107381000
291657896319600,1,,3,0,0,1784447418041885800,291657896311900,21333300,20002900,17844474180240216,17844474180418858,1024,48000,2,82317,15461,1784447418007488500,291657879934300,16666700,16594600,17844474179914701,17844474180074885,3840,2160,0,105364,16722,1784447418041885800,291657896312200,21333300,20003100,0,0,1024,48000,2,82317,15461,1784447418007488500,291657879934900,16666700,16594500,0,0,3840,2160,0,105364,16723,1784447418041885800,291657896314600,0,100,0,0,1024,0,0,329268,262411,1784447417924155000,291657887735900,0,100,0,0,0,0,0,421380,316040,0,0,0,0,0,0,0,0,0,0,0,0,0,82317,105364,0,0,0,0,-18019700,-18020000,-91134500,-2400,-109152100
291658148691900,1,,3,0,0,1784447418276552100,291658131704100,21333300,22501600,17844474182586249,17844474182765521,1024,48000,2,82328,15461,1784447418274155700,291658147762300,16666700,17425200,17844474182587177,17844474182741557,3840,2160,0,105380,16722,1784447418276552100,291658131704600,21333300,22501800,0,0,1024,48000,2,82328,15461,1784447418274155700,291658147762800,16666700,17425200,0,0,3840,2160,0,105380,16723,1784447418276552100,291658131707300,0,300,0,0,1024,0,0,329312,262444,1784447418174155500,291658137736100,0,100,0,0,0,0,0,421440,316085,0,0,0,0,0,0,0,0,0,0,0,0,0,82328,105380,0,0,0,0,-18454600,-18454600,-89973500,-2700,-108425400
291658410022800,1,,3,0,0,1784447418553885000,291658410017900,21333300,22806300,17844474185374930,17844474185538850,1024,48000,2,82341,15466,1784447418524156200,291658396664600,16666700,14682600,17844474185081057,17844474185241562,3840,2160,0,105395,16722,1784447418553885000,291658410018000,21333300,22806000,0,0,1024,48000,2,82341,15466,1784447418524156200,291658396665100,16666700,14682900,0,0,3840,2160,0,105395,16723,1784447418553885000,291658410019600,0,100,0,0,1024,0,0,329364,262488,1784447418440822700,291658404402700,0,0,0,0,0,0,0,421504,316133,0,0,0,0,0,0,0,0,0,0,0,0,0,82341,105395,0,0,0,0,-16375500,-16375900,-91071100,-1600,-107445400
291658664301000,1,,3,0,0,1784447418809884600,291658664293000,21333300,17264500,17844474187916480,17844474188098846,1024,48000,2,82353,15472,1784447418774156700,291658648627400,16666700,17152700,17844474187584916,17844474187741567,3840,2160,0,105410,16722,1784447418809884600,291658664293200,21333300,17264600,0,0,1024,48000,2,82353,15472,1784447418774156700,291658648627600,16666700,17152600,0,0,3840,2160,0,105410,16723,1784447418809884600,291658664295700,0,100,0,0,1024,0,0,329412,262530,1784447418690823200,291658654400900,0,100,0,0,0,0,0,421564,316178,0,0,0,0,0,0,0,0,0,0,0,0,0,82353,105410,0,0,0,0,-20062300,-20062300,-89106800,-2500,-109166600
291658914553500,1,,3,0,0,1784447419044550900,291658898980900,21333300,20826700,17844474190265607,17844474190445509,1024,48000,2,82364,15472,1784447419040823900,291658913565300,16666700,16252900,17844474190249632,17844474190408239,3840,2160,0,105426,16722,1784447419044550900,291658898981200,21333300,20826800,0,0,1024,48000,2,82364,15472,1784447419040823900,291658913565600,16666700,16251900,0,0,3840,2160,0,105426,16723,1784447419044550900,291658898983400,0,200,0,0,1024,0,0,329456,262563,1784447418940823700,291658904400000,0,100,0,0,0,0,0,421624,316223,0,0,0,0,0,0,0,0,0,0,0,0,0,82364,105426,0,0,0,0,-18311400,-18311400,-90834600,-2200,-109143800
291659165051000,1,,3,0,0,1784447419300550500,291659154945700,21333300,20864000,17844474192824416,17844474193005505,1024,48000,2,82376,15472,1784447419290824400,291659164193800,16666700,17789100,17844474192750695,17844474192908244,3840,2160,0,105441,16724,1784447419300550500,291659154945900,21333300,20864100,0,0,1024,48000,2,82376,15472,1784447419290824400,291659164194200,16666700,17789200,0,0,3840,2160,0,105441,16725,1784447419300550500,291659154949800,0,400,0,0,1024,0,0,329504,262599,1784447419190824200,291659154411700,0,200,0,0,0,0,0,421684,316268,0,0,0,0,0,0,0,0,0,0,0,0,0,82376,105441,0,0,0,0,-18974200,-18974400,-90217700,-3900,-109188200
291659415576900,1,,3,0,0,1784447419556550100,291659415571800,21333300,25679500,17844474195381676,17844474195565501,1024,48000,2,82388,15478,1784447419524158200,291659397188200,16666700,13946300,17844474195082207,17844474195241582,3840,2160,0,105455,16730,1784447419556550100,291659415571900,21333300,25679300,0,0,1024,48000,2,82388,15478,1784447419524158200,291659397188700,16666700,13946400,0,0,3840,2160,0,105455,16731,1784447419556550100,291659415573800,0,100,0,0,1024,0,0,329552,262641,1784447419440824700,291659404401100,0,100,0,0,0,0,0,421744,316313,0,0,0,0,0,0,0,0,0,0,0,0,0,82388,105455,0,0,0,0,-14008300,-14008700,-90545900,-1900,-104552700
291659666099800,1,,3,0,0,1784447419791216400,291659646800600,21333300,22145500,17844474197741051,17844474197912164,1024,48000,2,82399,15484,1784447419790825400,291659664267800,16666700,16613700,17844474197752217,17844474197908254,3840,2160,0,105471,16734,1784447419791216400,291659646800900,21333300,22145600,0,0,1024,48000,2,82399,15484,1784447419790825400,291659664269100,16666700,16614300,0,0,3840,2160,0,105471,16735,1784447419791216400,291659646804500,0,500,0,0,1024,0,0,329596,262680,1784447419690825200,291659654402300,0,100,0,0,0,0,0,421804,316358,0,0,0,0,0,0,0,0,0,0,0,0,0,82399,105471,0,0,0,0,-17858200,-17859200,-90133400,-3600,-107989000
291659923520700,1,,3,0,0,1784447420068549300,291659923510800,21333300,21373200,17844474200510770,17844474200685493,1024,48000,2,82412,15484,1784447420040825900,291659915020500,16666700,16750100,17844474200256746,17844474200408259,3840,2160,0,105486,16736,1784447420068549300,291659923510900,21333300,21373100,0,0,1024,48000,2,82412,15484,1784447420040825900,291659915021000,16666700,16750200,0,0,3840,2160,0,105486,16737,1784447420068549300,291659923514400,0,100,0,0,1024,0,0,329648,262719,1784447419957492400,291659921072500,0,100,0,0,0,0,0,421868,316406,0,0,0,0,0,0,0,0,0,0,0,0,0,82412,105486,0,0,0,0,-19233100,-19233500,-89385000,-3500,-108615000
